frame,ctrl_name,cam_idx,led_id,depth_m,facing_cos,brightness,area
84025603003649.png,right_controller,0,31,0.29519,0.41710,127.0,6.50
84025614123984.png,right_controller,0,20,0.30689,0.63251,89.0,6.00
84025614123984.png,right_controller,0,21,0.31505,0.71490,43.0,1.00
84025614123984.png,right_controller,0,22,0.29598,0.34996,67.0,3.50
84025614123984.png,right_controller,0,23,0.30687,0.61718,151.0,6.50
84025614123984.png,right_controller,0,24,0.31330,0.73822,84.0,3.00
84025614123984.png,right_controller,0,26,0.28983,0.22121,90.0,4.00
84025614123984.png,right_controller,0,27,0.30037,0.45506,87.0,3.50
84025614123984.png,right_controller,0,28,0.28948,0.26899,99.0,1.50
84025614123984.png,right_controller,0,29,0.30563,0.61391,169.0,8.00
84025614123984.png,right_controller,0,30,0.28520,0.14130,59.0,3.00
84025614123984.png,right_controller,0,31,0.29508,0.41847,137.0,7.00
84025636338866.png,right_controller,0,20,0.30658,0.62797,85.0,6.00
84025636338866.png,right_controller,0,21,0.31507,0.71603,38.0,1.00
84025636338866.png,right_controller,0,22,0.29624,0.35546,66.0,3.50
84025636338866.png,right_controller,0,23,0.30674,0.61581,149.0,6.50
84025636338866.png,right_controller,0,24,0.31300,0.73419,87.0,2.00
84025636338866.png,right_controller,0,26,0.29014,0.22772,82.0,4.00
84025636338866.png,right_controller,0,27,0.30052,0.45848,84.0,3.50
84025636338866.png,right_controller,0,28,0.28942,0.26850,97.0,5.50
84025636338866.png,right_controller,0,29,0.30536,0.61030,160.0,8.00
84025636338866.png,right_controller,0,30,0.28542,0.14597,60.0,3.00
84025636338866.png,right_controller,0,31,0.29480,0.41420,131.0,6.00
84025647388403.png,right_controller,0,20,0.30639,0.63587,94.0,6.00
84025647388403.png,right_controller,0,21,0.31399,0.70911,39.0,1.00
84025647388403.png,right_controller,0,22,0.29502,0.34553,69.0,3.50
84025647388403.png,right_controller,0,23,0.30581,0.61117,154.0,5.50
84025647388403.png,right_controller,0,24,0.31258,0.73791,91.0,2.00
84025647388403.png,right_controller,0,26,0.28907,0.22038,87.0,4.00
84025647388403.png,right_controller,0,27,0.29928,0.44837,86.0,3.50
84025647388403.png,right_controller,0,28,0.28926,0.27825,102.0,1.50
84025647388403.png,right_controller,0,29,0.30471,0.61025,175.0,8.00
84025647388403.png,right_controller,0,30,0.28480,0.14745,62.0,3.00
84025647388403.png,right_controller,0,31,0.29475,0.42517,127.0,7.00
84025669601258.png,right_controller,0,20,0.30672,0.63399,94.0,7.00
84025669601258.png,right_controller,0,21,0.31477,0.71454,35.0,1.00
84025669601258.png,right_controller,0,22,0.29565,0.34837,63.0,3.50
84025669601258.png,right_controller,0,23,0.30663,0.61758,153.0,5.50
84025669601258.png,right_controller,0,24,0.31312,0.73947,92.0,3.00
84025669601258.png,right_controller,0,26,0.28950,0.21940,86.0,4.00
84025669601258.png,right_controller,0,27,0.30006,0.45404,82.0,3.50
84025669601258.png,right_controller,0,28,0.28926,0.26941,98.0,2.50
84025669601258.png,right_controller,0,29,0.30542,0.61501,169.0,7.50
84025669601258.png,right_controller,0,30,0.28491,0.14015,59.0,3.00
84025669601258.png,right_controller,0,31,0.29491,0.41997,124.0,5.50
84025680693415.png,right_controller,0,20,0.30605,0.63024,101.0,7.50
84025680693415.png,right_controller,0,21,0.31458,0.71862,34.0,1.00
84025680693415.png,right_controller,0,22,0.29551,0.35388,67.0,3.50
84025680693415.png,right_controller,0,23,0.30637,0.62072,155.0,5.50
84025680693415.png,right_controller,0,24,0.31258,0.73801,101.0,3.00
84025680693415.png,right_controller,0,26,0.28927,0.22334,87.0,4.00
84025680693415.png,right_controller,0,27,0.29994,0.45986,81.0,3.50
84025680693415.png,right_controller,0,28,0.28855,0.26426,98.0,2.50
84025680693415.png,right_controller,0,29,0.30502,0.61578,184.0,6.50
84025680693415.png,right_controller,0,30,0.28443,0.13922,60.0,3.00
84025680693415.png,right_controller,0,31,0.29416,0.41454,126.0,6.00
84025702904550.png,right_controller,0,20,0.30586,0.62952,104.0,4.00
84025702904550.png,right_controller,0,21,0.31436,0.71746,35.0,1.00
84025702904550.png,right_controller,0,22,0.29541,0.35462,68.0,3.50
84025702904550.png,right_controller,0,23,0.30609,0.61861,141.0,6.00
84025702904550.png,right_controller,0,24,0.31233,0.73649,97.0,3.00
84025702904550.png,right_controller,0,26,0.28924,0.22540,85.0,4.00
84025702904550.png,right_controller,0,27,0.29977,0.45926,67.0,3.50
84025702904550.png,right_controller,0,28,0.28853,0.26655,93.0,2.50
84025702904550.png,right_controller,0,29,0.30473,0.61350,175.0,7.00
84025702904550.png,right_controller,0,30,0.28446,0.14250,55.0,2.50
84025702904550.png,right_controller,0,31,0.29403,0.41479,128.0,6.50
84025714024988.png,right_controller,0,20,0.30530,0.62827,111.0,4.00
84025714024988.png,right_controller,0,21,0.31389,0.71830,41.0,1.00
84025714024988.png,right_controller,0,22,0.29501,0.35664,71.0,3.50
84025714024988.png,right_controller,0,23,0.30558,0.61886,141.0,6.50
84025714024988.png,right_controller,0,24,0.31177,0.73559,103.0,3.00
84025714024988.png,right_controller,0,26,0.28885,0.22746,89.0,4.00
84025714024988.png,right_controller,0,27,0.29934,0.46086,77.0,2.50
84025714024988.png,right_controller,0,28,0.28803,0.26608,88.0,1.00
84025714024988.png,right_controller,0,29,0.30418,0.61301,181.0,7.00
84025714024988.png,right_controller,0,30,0.28404,0.14362,58.0,3.00
84025714024988.png,right_controller,0,31,0.29347,0.41347,130.0,6.50
84025736284325.png,right_controller,0,20,0.30532,0.63546,116.0,4.00
84025736284325.png,right_controller,0,21,0.31365,0.72042,45.0,1.00
84025736284325.png,right_controller,0,22,0.29420,0.34900,73.0,3.50
84025736284325.png,right_controller,0,23,0.30564,0.62639,132.0,8.00
84025736284325.png,right_controller,0,24,0.31191,0.74431,97.0,3.50
84025736284325.png,right_controller,0,26,0.28781,0.21517,82.0,4.50
84025736284325.png,right_controller,0,27,0.29885,0.45912,86.0,2.50
84025736284325.png,right_controller,0,28,0.28734,0.26080,86.0,1.00
84025736284325.png,right_controller,0,29,0.30441,0.62343,172.0,6.00
84025736284325.png,right_controller,0,30,0.28294,0.13000,57.0,3.00
84025736284325.png,right_controller,0,31,0.29329,0.41784,135.0,6.50
84025747321469.png,right_controller,0,20,0.30392,0.63616,113.0,4.00
84025747321469.png,right_controller,0,22,0.29272,0.34973,70.0,3.50
84025747321469.png,right_controller,0,23,0.30426,0.62843,140.0,7.50
84025747321469.png,right_controller,0,24,0.31054,0.74551,98.0,3.50
84025747321469.png,right_controller,0,26,0.28629,0.21508,78.0,4.50
84025747321469.png,right_controller,0,27,0.29741,0.46061,88.0,2.50
84025747321469.png,right_controller,0,28,0.28585,0.25991,84.0,1.00
84025747321469.png,right_controller,0,29,0.30305,0.62542,166.0,7.50
84025747321469.png,right_controller,0,30,0.28140,0.12887,56.0,2.50
84025747321469.png,right_controller,0,31,0.29187,0.41807,136.0,7.00
84025769531719.png,right_controller,0,20,0.30441,0.63492,113.0,4.00
84025769531719.png,right_controller,0,22,0.29330,0.35014,66.0,3.00
84025769531719.png,right_controller,0,23,0.30452,0.62342,145.0,6.50
84025769531719.png,right_controller,0,24,0.31090,0.74241,99.0,3.50
84025769531719.png,right_controller,0,26,0.28702,0.21837,77.0,4.50
84025769531719.png,right_controller,0,27,0.29783,0.45826,84.0,4.00
84025769531719.png,right_controller,0,28,0.28668,0.26488,96.0,2.50
84025769531719.png,right_controller,0,29,0.30330,0.62038,143.0,7.50
84025769531719.png,right_controller,0,30,0.28229,0.13530,53.0,2.00
84025769531719.png,right_controller,0,31,0.29249,0.41892,135.0,7.50
84025780608361.png,right_controller,0,20,0.30336,0.63159,124.0,4.00
84025780608361.png,right_controller,0,21,0.31119,0.71018,46.0,1.00
84025780608361.png,right_controller,0,22,0.29258,0.35311,67.0,4.50
84025780608361.png,right_controller,0,23,0.30282,0.60920,157.0,7.00
84025780608361.png,right_controller,0,24,0.30950,0.73337,96.0,3.50
84025780608361.png,right_controller,0,26,0.28676,0.23008,83.0,5.00
84025780608361.png,right_controller,0,27,0.29665,0.45270,91.0,3.00
84025780608361.png,right_controller,0,28,0.28667,0.28087,98.0,2.50
84025780608361.png,right_controller,0,29,0.30158,0.60589,139.0,7.50
84025780608361.png,right_controller,0,30,0.28249,0.15619,52.0,3.00
84025780608361.png,right_controller,0,31,0.29183,0.42229,147.0,7.50
84025802793964.png,right_controller,0,20,0.30361,0.64027,115.0,3.50
84025802793964.png,right_controller,0,21,0.31085,0.70862,37.0,1.00
84025802793964.png,right_controller,0,22,0.29181,0.34290,67.0,3.50
84025802793964.png,right_controller,0,23,0.30275,0.61261,141.0,5.50
84025802793964.png,right_controller,0,24,0.30972,0.74138,73.0,4.50
84025802793964.png,right_controller,0,26,0.28589,0.21758,88.0,4.50
84025802793964.png,right_controller,0,27,0.29607,0.44678,81.0,3.50
84025802793964.png,right_controller,0,28,0.28645,0.28112,94.0,3.00
84025802793964.png,right_controller,0,29,0.30175,0.61345,159.0,7.50
84025802793964.png,right_controller,0,30,0.28179,0.14665,53.0,3.00
84025802793964.png,right_controller,0,31,0.29201,0.43016,150.0,6.50
84025813903749.png,right_controller,0,20,0.30181,0.64435,96.0,6.00
84025813903749.png,right_controller,0,21,0.30916,0.71389,42.0,1.50
84025813903749.png,right_controller,0,22,0.28970,0.34085,69.0,3.50
84025813903749.png,right_controller,0,23,0.30124,0.62211,133.0,6.50
84025813903749.png,right_controller,0,24,0.30810,0.74839,83.0,2.50
84025813903749.png,right_controller,0,26,0.28354,0.21031,91.0,4.00
84025813903749.png,right_controller,0,27,0.29424,0.45015,75.0,3.00
84025813903749.png,right_controller,0,28,0.28405,0.27346,113.0,1.00
84025813903749.png,right_controller,0,29,0.30029,0.62377,184.0,7.50
84025813903749.png,right_controller,0,30,0.27922,0.13470,57.0,4.50
84025813903749.png,right_controller,0,31,0.29000,0.43073,142.0,6.00
84025836096607.png,right_controller,0,20,0.30150,0.63686,106.0,5.00
84025836096607.png,right_controller,0,22,0.29046,0.35127,63.0,3.50
84025836096607.png,right_controller,0,23,0.30189,0.63086,144.0,7.50
84025836096607.png,right_controller,0,24,0.30812,0.74676,106.0,4.00
84025836096607.png,right_controller,0,26,0.28405,0.21583,83.0,4.00
84025836096607.png,right_controller,0,27,0.29512,0.46281,87.0,3.50
84025836096607.png,right_controller,0,28,0.28350,0.25928,95.0,2.50
84025836096607.png,right_controller,0,29,0.30064,0.62765,158.0,7.50
84025836096607.png,right_controller,0,30,0.27914,0.12833,56.0,3.00
84025836096607.png,right_controller,0,31,0.28946,0.41838,127.0,6.00
84025847224699.png,right_controller,0,20,0.29979,0.62762,108.0,4.50
84025847224699.png,right_controller,0,21,0.30885,0.72591,47.0,1.00
84025847224699.png,right_controller,0,22,0.29001,0.36343,74.0,2.50
84025847224699.png,right_controller,0,23,0.30048,0.62776,167.0,6.00
84025847224699.png,right_controller,0,24,0.30640,0.73827,95.0,4.00
84025847224699.png,right_controller,0,26,0.28376,0.23056,77.0,5.00
84025847224699.png,right_controller,0,27,0.29437,0.47017,89.0,3.50
84025847224699.png,right_controller,0,28,0.28248,0.25954,101.0,5.50
84025847224699.png,right_controller,0,29,0.29894,0.61991,136.0,7.50
84025847224699.png,right_controller,0,30,0.27871,0.13971,56.0,2.50
84025847224699.png,right_controller,0,31,0.28788,0.41012,122.0,7.50
84025869378557.png,right_controller,0,20,0.30008,0.63359,120.0,4.00
84025869378557.png,right_controller,0,21,0.30821,0.71690,35.0,1.00
84025869378557.png,right_controller,0,22,0.28945,0.35492,82.0,2.50
84025869378557.png,right_controller,0,23,0.29988,0.61901,134.0,7.50
84025869378557.png,right_controller,0,24,0.30636,0.73877,87.0,4.50
84025869378557.png,right_controller,0,26,0.28348,0.22699,66.0,5.00
84025869378557.png,right_controller,0,27,0.29364,0.45897,71.0,3.00
84025869378557.png,right_controller,0,28,0.28311,0.27293,105.0,4.00
84025869378557.png,right_controller,0,29,0.29858,0.61522,189.0,7.50
84025869378557.png,right_controller,0,30,0.27899,0.14696,57.0,2.00
84025869378557.png,right_controller,0,31,0.28841,0.42080,138.0,7.50
84025880449794.png,right_controller,0,20,0.29760,0.63334,129.0,4.00
84025880449794.png,right_controller,0,21,0.30631,0.72557,50.0,1.00
84025880449794.png,right_controller,0,22,0.28729,0.35893,91.0,3.50
84025880449794.png,right_controller,0,23,0.29806,0.63036,127.0,7.00
84025880449794.png,right_controller,0,24,0.30417,0.74331,107.0,4.50
84025880449794.png,right_controller,0,26,0.28103,0.22500,74.0,4.50
84025880449794.png,right_controller,0,27,0.29172,0.46787,96.0,3.00
84025880449794.png,right_controller,0,28,0.28012,0.26125,107.0,5.00
84025880449794.png,right_controller,0,29,0.29665,0.62488,188.0,7.50
84025880449794.png,right_controller,0,30,0.27611,0.13598,66.0,3.50
84025880449794.png,right_controller,0,31,0.28568,0.41587,153.0,7.50
84025902660909.png,right_controller,0,20,0.29773,0.64584,96.0,5.50
84025902660909.png,right_controller,0,21,0.30545,0.72128,46.0,1.00
84025902660909.png,right_controller,0,22,0.28586,0.34398,70.0,3.50
84025902660909.png,right_controller,0,23,0.29757,0.63241,167.0,5.00
84025902660909.png,right_controller,0,24,0.30419,0.75347,88.0,3.00
84025902660909.png,right_controller,0,26,0.27954,0.20841,81.0,4.50
84025902660909.png,right_controller,0,27,0.29052,0.45764,90.0,3.50
84025902660909.png,right_controller,0,28,0.27970,0.26521,96.0,2.50
84025902660909.png,right_controller,0,29,0.29654,0.63318,157.0,8.00
84025902660909.png,right_controller,0,30,0.27496,0.12590,61.0,3.50
84025902660909.png,right_controller,0,31,0.28579,0.42871,140.0,7.50
84025913764322.png,right_controller,0,20,0.29559,0.64671,106.0,5.00
84025913764322.png,right_controller,0,21,0.30348,0.72433,39.0,1.00
84025913764322.png,right_controller,0,22,0.28386,0.34535,77.0,3.50
84025913764322.png,right_controller,0,23,0.29559,0.63673,143.0,7.50
84025913764322.png,right_controller,0,24,0.30211,0.75572,101.0,3.50
84025913764322.png,right_controller,0,26,0.27749,0.20777,79.0,5.50
84025913764322.png,right_controller,0,27,0.28856,0.46078,88.0,4.00
84025913764322.png,right_controller,0,28,0.27748,0.26219,100.0,5.50
84025913764322.png,right_controller,0,29,0.29452,0.63721,194.0,9.00
84025913764322.png,right_controller,0,30,0.27281,0.12254,59.0,3.50
84025913764322.png,right_controller,0,31,0.28359,0.42825,158.0,5.50
84025936016772.png,right_controller,0,20,0.29562,0.63663,108.0,5.50
84025936016772.png,right_controller,0,21,0.30368,0.71939,46.0,1.00
84025936016772.png,right_controller,0,22,0.28499,0.35586,63.0,3.00
84025936016772.png,right_controller,0,23,0.29533,0.62331,156.0,6.00
84025936016772.png,right_controller,0,24,0.30186,0.74224,101.0,4.50
84025936016772.png,right_controller,0,26,0.27906,0.22659,91.0,3.50
84025936016772.png,right_controller,0,27,0.28914,0.46145,85.0,3.50
84025936016772.png,right_controller,0,28,0.27875,0.27309,85.0,5.50
84025936016772.png,right_controller,0,29,0.29404,0.62003,141.0,7.50
84025936016772.png,right_controller,0,30,0.27463,0.14554,56.0,3.00
84025936016772.png,right_controller,0,31,0.28400,0.42344,132.0,7.50
84025947035918.png,right_controller,0,20,0.29257,0.63562,112.0,5.00
84025947035918.png,right_controller,0,21,0.30135,0.73175,39.0,1.00
84025947035918.png,right_controller,0,22,0.28224,0.36200,72.0,3.50
84025947035918.png,right_controller,0,23,0.29314,0.63921,145.0,8.00
84025947035918.png,right_controller,0,24,0.29919,0.74815,90.0,3.50
84025947035918.png,right_controller,0,26,0.27591,0.22423,88.0,4.50
84025947035918.png,right_controller,0,27,0.28673,0.47435,81.0,4.50
84025947035918.png,right_controller,0,28,0.27494,0.25606,79.0,1.00
84025947035918.png,right_controller,0,29,0.29172,0.63328,183.0,7.50
84025947035918.png,right_controller,0,30,0.27090,0.13004,61.0,3.00
84025947035918.png,right_controller,0,31,0.28059,0.41574,121.0,7.50
84025969228333.png,right_controller,0,20,0.29276,0.65485,112.0,5.50
84025969228333.png,right_controller,0,21,0.30068,0.73531,47.0,1.00
84025969228333.png,right_controller,0,22,0.28013,0.34022,65.0,4.50
84025969228333.png,right_controller,0,23,0.29327,0.65702,162.0,8.50
84025969228333.png,right_controller,0,24,0.29964,0.77037,100.0,4.50
84025969228333.png,right_controller,0,26,0.27323,0.19082,87.0,5.00
84025969228333.png,right_controller,0,27,0.28542,0.46772,74.0,3.50
84025969228333.png,right_controller,0,28,0.27332,0.24394,108.0,1.00
84025969228333.png,right_controller,0,29,0.29235,0.65924,161.0,8.00
84025969228333.png,right_controller,0,30,0.26816,0.09466,58.0,4.00
84025969228333.png,right_controller,0,31,0.28033,0.42857,148.0,7.00
84025980318162.png,right_controller,0,20,0.28877,0.64347,107.0,6.00
84025980318162.png,right_controller,0,21,0.29739,0.73754,49.0,1.50
84025980318162.png,right_controller,0,22,0.27771,0.35761,81.0,3.50
84025980318162.png,right_controller,0,23,0.28948,0.65148,152.0,8.00
84025980318162.png,right_controller,0,24,0.29555,0.75882,110.0,3.50
84025980318162.png,right_controller,0,26,0.27111,0.21335,82.0,5.50
84025980318162.png,right_controller,0,27,0.28254,0.47724,90.0,4.50
84025980318162.png,right_controller,0,28,0.27038,0.24850,113.0,5.50
84025980318162.png,right_controller,0,29,0.28822,0.64779,170.0,8.00
84025980318162.png,right_controller,0,30,0.26597,0.11464,51.0,3.00
84025980318162.png,right_controller,0,31,0.27657,0.41982,137.0,7.00
84026002485171.png,right_controller,0,20,0.28942,0.63404,127.0,5.00
84026002485171.png,right_controller,0,21,0.29796,0.72845,42.0,1.50
84026002485171.png,right_controller,0,22,0.27935,0.36615,72.0,3.50
84026002485171.png,right_controller,0,23,0.28952,0.63270,140.0,8.00
84026002485171.png,right_controller,0,24,0.29577,0.74351,97.0,4.50
84026002485171.png,right_controller,0,26,0.27335,0.23331,86.0,4.00
84026002485171.png,right_controller,0,27,0.28350,0.47354,100.0,4.00
84026002485171.png,right_controller,0,28,0.27255,0.26594,96.0,5.00
84026002485171.png,right_controller,0,29,0.28808,0.62621,179.0,9.00
84026002485171.png,right_controller,0,30,0.26868,0.14366,54.0,3.00
84026002485171.png,right_controller,0,31,0.27772,0.41808,146.0,8.50
84026013566246.png,right_controller,0,20,0.28554,0.64021,112.0,7.50
